,rate_loc,rate_mob,frac_pos,frac_loc,prob_times_contacts,mobility,GoF,R,date
179,0.1816394267103163,0.0,0.4558386223489486,1.0,0.1816394267103163,3703451.0,3241.8821735951046,1.6145485806062156,11-12-2020
180,0.18160380370314405,0.0,0.44328394232025714,1.0,0.18160380370314405,4546007.0,3136.4347816475783,1.6130786633355831,12-12-2020
181,0.17420981072472236,0.00028541584797891996,0.46551426236861687,0.9991503795062642,0.17435794881127817,4474557.0,3057.280878826848,1.5475842891873381,13-12-2020
182,0.18513995933202496,0.07683010238089294,0.44897760935127573,0.8547601278855088,0.21659873137744629,3529976.0,3084.08970413106,1.7215109279548009,14-12-2020
183,0.19820782485758612,0.06107276203155865,0.4282955841962057,0.8942499957644511,0.22164699557884576,3308690.0,3457.577715582201,1.8089137102565236,15-12-2020
184,0.18290863009093766,0.03630824299495229,0.4537844894013153,0.9358028201457382,0.19545637836660099,2979353.0,3249.6596517199737,1.6383056889713006,16-12-2020
185,0.16281354244798354,0.057668186929077186,0.48579597373060807,0.8946247243442358,0.18199088178266776,2866906.0,3264.3579112406387,1.4933939589927039,17-12-2020
186,0.15274604415661255,0.04241574011541779,0.5047602964055168,0.9129853694173685,0.16730393418471656,2958917.0,2976.8526158380937,1.383186812494957,18-12-2020
187,0.14287576165981597,0.0,0.523453371309568,1.0,0.14287576165981597,4123563.0,2825.947368157347,1.2696856258336926,19-12-2020
188,0.12836411085267277,0.0,0.5445309948619473,1.0,0.12836411085267277,4221552.0,2753.1740943890286,1.1410661224901388,20-12-2020
189,0.12386986138847508,0.011905472473725962,0.5528915543262655,0.9749561183230624,0.12705172987839997,2304077.0,2669.176148162225,1.1010189903193532,21-12-2020
190,0.13051876151311764,0.0,0.542959742880622,1.0,0.13051876151311764,2286529.0,2746.203314101901,1.1593252026629552,22-12-2020
191,0.12249047239178251,0.0,0.5542277129235573,1.0,0.12249047239178251,2356124.0,2746.1137356443705,1.0876018059570398,23-12-2020
192,0.10129343387171955,0.028860156350422397,0.5943530253197623,0.9414206448082734,0.10759635921554347,1882803.0,2541.0545086224997,0.9127417212155096,24-12-2020
193,0.09359063943004035,0.06146761665309886,0.6121978442046058,0.9423479755849725,0.09931643284100332,803065.0,2489.705439628193,0.8799650325001529,25-12-2020
194,0.0905994455037986,0.01902338139665786,0.6212513203206751,0.935222236107289,0.09687477693099354,2843874.0,2360.539210615914,0.8081016985898964,26-12-2020
195,0.09308417736425337,0.01590361526143206,0.6344104460260486,0.9309033330268247,0.09999338713461355,3745363.0,2444.7091542955272,0.8279498294817342,27-12-2020
196,0.10083545436803236,0.06114919534223573,0.6145987407785601,0.8878109406139283,0.11357762081452144,1796445.0,2523.632475451687,0.9405218869433377,28-12-2020
197,0.1049558634850656,0.03425722241493524,0.5938715302447889,0.936850127114196,0.11203058039642252,1780403.0,2588.92121315792,0.9476894502585558,29-12-2020
198,0.0973420672926402,0.0,0.6616189284303735,1.0,0.0973420672926402,1914165.0,2444.2097901246843,0.8662179602742053,30-12-2020
199,0.09250718208539666,0.0,0.6972478848152711,1.0,0.09250718208539666,1587047.0,2395.2565494906544,0.8236726082975403,31-12-2020
