,rate_loc,rate_mob,dispersion,frac_pos,frac_loc,prob_times_contacts,mobility,GoF,R,date
119,0.1316948877506985,0.22188406731586394,24.45662590443066,0.2657686168718402,0.6196002806043273,0.21254814091150812,3141469.0,2789.702759080423,1.753684536375223,12-10-2020
120,0.1344875218126619,0.20624051360959914,23.760378679103418,0.2797562900943489,0.6419562058278401,0.20949641204766045,3135452.0,2790.040400061029,1.7240326286574454,13-10-2020
121,0.14090894830436423,0.158129440519247,17.14166672743411,0.29244015685746527,0.7019099512029521,0.20075074881453198,3262521.0,2839.216391891312,1.6403587408180889,14-10-2020
122,0.14119387843265513,0.14045835624704217,18.959406800550802,0.30684173708970125,0.737418393736778,0.19147051339087479,3085887.0,2795.9246151337243,1.588421480533942,15-10-2020
123,0.13116488014019817,0.13379786666531848,28.299474918378046,0.3268558426909918,0.7241223111230576,0.18113636070233993,3219841.0,2684.2567294058254,1.4758505424808253,16-10-2020
124,0.13215163122184193,0.08394211503768947,26.856165707347188,0.34189813277174275,0.7573735011537808,0.17448673741624507,4347926.0,2665.7599056181202,1.352990489880088,17-10-2020
125,0.12055603604308075,0.12490442314257502,24.017513084325763,0.35353060764720384,0.6593476504576637,0.182841382629332,4299020.0,2699.538356992823,1.349210963593994,18-10-2020
126,0.117811381323469,0.21031632800625888,21.53668865167087,0.3704238662478528,0.6317008338773389,0.18649869527692461,2815561.0,2723.3189406278752,1.5233114814140647,19-10-2020
127,0.11250038434671644,0.24358579358568938,19.796527135826413,0.3802475937985363,0.5861709823778721,0.1919241786591777,2810995.0,2737.8403864549837,1.5477723728546946,20-10-2020
128,0.11612810480269756,0.20176719214695205,23.468762829649094,0.39934274571742273,0.6275200436976917,0.18505879767346903,2945259.0,2666.7924887118124,1.4661723074545905,21-10-2020
129,0.11431013369631556,0.18769524155616973,23.55036634225749,0.4221272098426502,0.6468307335052612,0.1767234112035058,2866719.0,2649.068777490104,1.4030862676788005,22-10-2020
130,0.12153259495225435,0.16343672816890284,29.79852989764164,0.4410665757095951,0.6785000952417835,0.17911949578864278,3037634.0,2623.5740753256837,1.4007518341578489,23-10-2020
131,0.11564365999906887,0.1230894107629553,23.071918002386816,0.4553315644567955,0.6485082595945895,0.17832257074314323,4389976.0,2650.3804224399564,1.2569303992007375,24-10-2020
132,0.10757760231057795,0.12602952914873367,20.484037593026166,0.47340498949391296,0.6279078867325031,0.17132704427458068,4360793.0,2632.5575198232123,1.184764548987972,25-10-2020
133,0.09287933262821947,0.1910826422428102,18.758780567105894,0.497001364619108,0.5565111664997082,0.16689572145048445,3339397.0,2606.1848546638826,1.1721603934913525,26-10-2020
134,0.10282163203752659,0.1633516866296827,22.507135627261654,0.5182315783349359,0.6197824079489191,0.16589956526484836,3329011.0,2573.488890861873,1.192151305805364,27-10-2020
135,0.10784578832129935,0.11601069715352834,21.888329921681112,0.5186840186189506,0.6970409193348395,0.15471945093870904,3483311.0,2555.0900868607578,1.14712475664793,28-10-2020
136,0.09558448591788257,0.09740994057450181,27.93498196164299,0.5448844326380439,0.7133548483578214,0.13399290148223264,3399261.0,2428.133572826095,0.9979423749368876,29-10-2020
137,0.08913402499502163,0.07600933964657638,25.185268964221283,0.5689799026243098,0.7381353502855873,0.12075566487980198,3586566.0,2368.063651075501,0.8987011690090938,30-10-2020
138,0.0966893755353091,0.0,23.21071359907721,0.5814687876364724,1.0,0.0966893755353091,4502077.0,2348.950006597315,0.8651136300632966,31-10-2020
139,0.08884016130478253,0.012226748468135228,28.246200402689297,0.5873089388697231,0.9354518470513259,0.09497032004888233,4322372.0,2296.453385532652,0.8015146387577617,01-11-2020
140,0.0748947589992567,0.08105576960869182,41.95348905510081,0.5915828687722351,0.7026960219566284,0.10658201648945628,3370250.0,2250.399055695572,0.7756203885673975,02-11-2020
141,0.07572891372133417,0.05459569454155931,33.43033015643843,0.5956365265454878,0.7806850150351342,0.09700316038207296,3359365.0,2239.0765169766437,0.7409997449279443,03-11-2020
142,0.07652068992350383,0.03369758926901137,50.29501469853446,0.6045844364196596,0.849133569592486,0.09011619922202281,3478228.0,2151.0924472206866,0.7165006039662736,04-11-2020
143,0.07275166806513314,0.02661022802402682,49.55607354819426,0.6105423350278475,0.8743676239305122,0.08320489697239164,3386595.0,2113.924512381517,0.6740495428016391,05-11-2020
144,0.06389750089904625,0.04405749447627488,66.78426805234795,0.6215512108776658,0.7779058764644644,0.08214040134194199,3569731.0,2023.1395941374708,0.6178834930099761,06-11-2020
145,0.06716228320127227,0.02559109959535078,70.90481662883657,0.5977137046092669,0.8368928119521283,0.0802519537055291,4409620.0,1995.3530622939231,0.6238970274355993,07-11-2020
146,0.0697484235425046,0.02956077148525956,64.25767818354396,0.6024656377546462,0.8248844574387525,0.08455538580405779,4318288.0,2005.9710718803863,0.6510663248239473,08-11-2020
147,0.07472514558262998,0.04470811975596546,46.50905052605968,0.5866891999103049,0.8100590396843171,0.09224654243936421,3378654.0,2086.3064046753807,0.7164679302376873,09-11-2020
148,0.07903217550106775,0.044599590320363,35.63743881347216,0.5674599729232187,0.8194406045799403,0.0964464966214129,3366178.0,2128.3686077514517,0.755653957433852,10-11-2020
149,0.08438577590040813,0.050971648903485614,37.38937599916876,0.5300064187378708,0.8024260603851782,0.10516330421758925,3514201.0,2157.911687212281,0.8162889000222904,11-11-2020
150,0.07747668296985577,0.06697235236226753,34.03888561465689,0.5564871292225665,0.7443050066670921,0.10409265324814487,3426164.0,2155.9066516169028,0.7787883288988872,12-11-2020
151,0.07712619222786515,0.044264442571130005,46.26430686240158,0.5638392358324001,0.8060150089308511,0.09568828293925963,3615208.0,2077.9021716689645,0.7379421695989159,13-11-2020
152,0.08217386660394921,0.02532920876794702,32.65366329446221,0.5362020874076746,0.86454653351077,0.09504851782848023,4382029.0,2145.8679608663483,0.7579309859639943,14-11-2020
153,0.08396301169886383,0.0419154469415067,25.09451529091912,0.5124193708953056,0.8061777079861135,0.10414950806393433,4151913.0,2206.7281915737285,0.7983872365131454,15-11-2020
154,0.09189990270827816,0.06091149302987142,24.67160280536863,0.4958730222466092,0.7913503772306283,0.11613048448891455,3429462.0,2268.8698991101414,0.9005595175304375,16-11-2020
155,0.09687548051144126,0.09036075954766716,24.86971581214752,0.47762293801065925,0.7304246945318522,0.1326289776847307,3411144.0,2318.063685252463,1.0008444057222114,17-11-2020
156,0.0910881972439418,0.11738789386261261,20.195638670206343,0.46558605579171103,0.6516026962012708,0.13979100727325097,3576779.0,2373.007615242693,1.0068720145101022,18-11-2020
157,0.09692515428110837,0.08215204364190164,27.180397084225547,0.4610824330963479,0.744906332531794,0.13011723762862687,3483193.0,2312.5165064801427,0.9873048137894044,19-11-2020
158,0.08855574295682667,0.08515063953105056,24.600250334600275,0.47299655222864057,0.7090483361129296,0.12489380264580785,3679046.0,2283.582403399814,0.9189374143978529,20-11-2020
159,0.09561868442196356,0.028747176765418804,23.994532523631975,0.4674317025177159,0.8661156078602413,0.1103994473188074,4432646.0,2261.1545778302834,0.8817618900258727,21-11-2020
160,0.09299078593661368,0.03937036472028045,30.03620235774634,0.4522500624914156,0.8220029778322503,0.11312706698684334,4409316.0,2235.4592792345584,0.8756289770028003,22-11-2020
161,0.0946833693923138,0.07844239010941445,23.92213068677947,0.4387387543604289,0.7489457496916593,0.12642220004759344,3488201.0,2296.8961025792264,0.9621192722014826,23-11-2020
162,0.09767505399290811,0.07288311689879937,29.394208258150066,0.4296756911080044,0.7689711125330828,0.12702044641333118,3471158.0,2278.9963261863895,0.9770443017497699,24-11-2020
